#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
JF830037	2008-09-19	2008.716000	2008.716000	2008.716000
JF830084	2008-10-13	2008.784000	2008.784000	2008.784000
NODE_0000791	2005-08-01	2005.581814	2005.226957	2005.947627
NODE_0000792	2005-09-15	2005.706610	2005.378949	2006.010060
NODE_0000793	2005-10-21	2005.805410	2005.494371	2006.065297
NODE_0000794	2009-05-19	2009.378875	2008.741005	2009.668875
KP455288	2010-01-01	2010.000000	2010.000000	2010.567567
KX255408	2009-09-14	2009.704000	2009.704000	2009.704000
NODE_0000795	2005-12-15	2005.955629	2005.617301	2006.166872
JF830027	2006-10-02	2006.753000	2006.753000	2006.753000
NODE_0001019	2009-09-05	2009.679000	2009.115469	2009.679000
KX261798	2009-09-05	2009.679000	2009.679000	2009.679000
KX261802	2009-09-17	2009.710000	2009.710000	2009.710000
NODE_0001021	2007-11-03	2007.840290	2006.931317	2008.542933
NODE_0000803	2008-06-20	2008.467794	2007.991760	2008.750281
KX255366	2008-10-27	2008.820000	2008.820000	2008.820000
NODE_0001023	2009-01-21	2009.055662	2008.494841	2009.499492
NODE_0000806	2009-07-04	2009.506365	2009.123811	2009.693660
KX261815	2009-10-05	2009.759000	2009.759000	2009.759000
KX261813	2009-09-22	2009.726000	2009.726000	2009.726000
NODE_0001025	2009-09-14	2009.704000	2009.267665	2009.704000
KX255402	2009-09-14	2009.704000	2009.704000	2009.704000
KX261820	2009-09-27	2009.737000	2009.737000	2009.737000
NODE_0001026	2008-03-12	2008.196072	2007.574128	2008.726913
NODE_0000800	2008-10-29	2008.826274	2008.379528	2009.153983
MN240517	2009-01-01	2009.000000	2009.000000	2009.538967
NODE_0001028	2008-12-10	2008.942412	2008.550856	2009.212653
KX261826	2009-09-27	2009.737000	2009.737000	2009.737000
NODE_0001029	2009-01-28	2009.076154	2008.704824	2009.366717
KX261821	2009-09-24	2009.729000	2009.729000	2009.729000
KX261823	2009-09-21	2009.721000	2009.721000	2009.721000
NODE_0001030	2008-07-20	2008.550658	2008.001508	2009.093738
NODE_0000808	2009-08-05	2009.593595	2009.197864	2009.710000
KX261795	2009-10-05	2009.759000	2009.759000	2009.759000
KX261803	2009-09-17	2009.710000	2009.710000	2009.710000
NODE_0001032	2008-10-19	2008.798378	2008.363593	2009.172291
NODE_0001033	2008-12-29	2008.992153	2008.544148	2009.357382
KX261796	2009-09-24	2009.729000	2009.729000	2009.729000
KP137820	2009-11-02	2009.836000	2009.836000	2009.836000
NODE_0000810	2009-07-02	2009.501029	2009.271742	2009.683909
KX261808	2009-09-27	2009.737000	2009.737000	2009.737000
KX261801	2009-09-17	2009.710000	2009.710000	2009.710000
KX261809	2009-09-17	2009.710000	2009.710000	2009.710000
NODE_0000966	2009-09-24	2009.729000	2009.506382	2009.729000
KX261812	2009-10-05	2009.759000	2009.759000	2009.759000
KX261800	2009-09-24	2009.729000	2009.729000	2009.729000
NODE_0000985	2009-07-28	2009.569962	2009.394187	2009.688577
KX261819	2009-09-17	2009.710000	2009.710000	2009.710000
NODE_0000812	2009-09-10	2009.691235	2009.568763	2009.710000
KX261818	2009-09-17	2009.710000	2009.710000	2009.710000
NODE_0001037	2009-09-27	2009.737000	2009.643352	2009.737000
KX261807	2009-09-27	2009.737000	2009.737000	2009.737000
KX261794	2009-09-27	2009.737000	2009.737000	2009.737000
NODE_0001039	2007-03-03	2007.168759	2006.026981	2007.999749
NODE_0000820	2008-09-25	2008.732374	2008.033221	2009.291135
JX101786	2009-10-30	2009.830000	2009.763668	2009.830000
AB601885	2010-07-01	2010.496000	2010.496000	2010.562133
NODE_0001041	2007-09-24	2007.729158	2007.042996	2008.319188
NODE_0001042	2008-01-01	2008.000834	2007.645796	2008.652547
KP455109	2008-01-30	2008.081299	2008.000000	2008.997000
NODE_0001043	2008-04-08	2008.269248	2007.761345	2008.766301
NODE_0000833	2008-10-15	2008.789060	2008.246068	2009.341097
MN240514	2009-06-16	2009.457480	2009.000000	2009.597000
NODE_0001045	2009-02-15	2009.125838	2008.685751	2009.534121
KX261811	2009-10-17	2009.792000	2009.792000	2009.792000
NODE_0000835	2010-07-17	2010.542446	2010.131639	2010.690566
AB601880	2010-09-01	2010.666000	2010.666000	2010.728987
AB601881	2010-09-29	2010.745000	2010.681629	2010.745000
NODE_0001047	2008-06-18	2008.462599	2008.107030	2008.765122
NODE_0001048	2008-08-14	2008.618316	2008.347439	2008.770978
KX255371	2008-10-13	2008.784000	2008.784000	2008.784000
NODE_0000837	2009-01-07	2009.016563	2008.660999	2009.368521
KX261810	2009-09-17	2009.710000	2009.710000	2009.710000
NODE_0001050	2009-03-27	2009.233350	2008.896123	2009.484363
KX261805	2009-08-21	2009.638000	2009.638000	2009.638000
KX261797	2009-10-17	2009.792000	2009.792000	2009.792000
NODE_0001051	2008-09-01	2008.668231	2008.347954	2009.010313
MN240504	2009-01-01	2009.000000	2009.000000	2009.682478
NODE_0001052	2008-11-11	2008.862866	2008.515321	2009.174270
NODE_0001053	2009-04-16	2009.287953	2008.881678	2009.603867
KX261793	2009-10-05	2009.759000	2009.759000	2009.759000
KX261814	2009-09-22	2009.726000	2009.726000	2009.726000
NODE_0000827	2009-05-27	2009.400622	2009.123040	2009.599377
KX261806	2009-08-21	2009.638000	2009.638000	2009.638000
NODE_0001055	2009-07-07	2009.513975	2009.280421	2009.666000
KX261816	2009-09-22	2009.726000	2009.726000	2009.726000
NODE_0001056	2009-08-09	2009.603998	2009.425465	2009.666000
KX261822	2009-09-01	2009.666000	2009.666000	2009.666000
NODE_0000829	2009-09-27	2009.737000	2009.615655	2009.737000
KX261799	2009-09-27	2009.737000	2009.737000	2009.737000
KX261817	2009-10-05	2009.759000	2009.759000	2009.759000
NODE_0001058	2007-12-02	2007.918771	2007.438495	2008.351825
NODE_0001059	2008-01-01	2008.000834	2007.749943	2008.570508
KP455223	2008-03-22	2008.222931	2008.000000	2008.997000
MT106051	2008-03-22	2008.222931	2008.000000	2008.997000
NODE_0000839	2008-03-26	2008.233955	2007.829345	2008.617217
MN240513	2009-01-01	2009.000000	2009.000000	2009.704479
NODE_0000840	2008-07-03	2008.504260	2008.153011	2008.800236
KP455100	2008-12-30	2008.997000	2008.815219	2008.997000
NODE_0000841	2008-11-23	2008.896089	2008.197408	2009.681966
NODE_0000845	2009-04-09	2009.270130	2008.670436	2009.923109
NODE_0001064	2009-06-14	2009.451458	2008.967500	2009.970292
NODE_0000846	2010-05-07	2010.347161	2009.878361	2010.490600
AB601882	2010-06-05	2010.425000	2010.425000	2010.485718
KJ484541	2011-12-30	2011.997000	2011.660922	2011.997000
NODE_0001066	2009-11-30	2009.912575	2009.433215	2010.343263
AB601876	2010-08-30	2010.663000	2010.581000	2010.663000
AB601877	2010-08-01	2010.581000	2010.581000	2010.646507
NODE_0000849	2009-09-05	2009.679105	2009.202668	2010.166335
NODE_0000850	2010-07-02	2010.501127	2010.165311	2010.578000
AB601875	2010-07-30	2010.578000	2010.509169	2010.578000
AB601879	2010-09-01	2010.666000	2010.666000	2010.728897
NODE_0001069	2009-10-26	2009.816906	2009.430220	2010.194952
NODE_0000853	2010-03-24	2010.225570	2009.925263	2010.490757
AB614428	2010-05-16	2010.370885	2010.000000	2010.997000
LC200941	2010-08-30	2010.663000	2010.597244	2010.663000
NODE_0000852	2010-07-05	2010.507228	2010.262820	2010.578000
AB601873	2010-07-30	2010.578000	2010.515030	2010.578000
AB601878	2010-08-01	2010.581000	2010.581000	2010.643900
NODE_0001073	2009-02-24	2009.150444	2008.633375	2009.731607
NODE_0001074	2009-05-23	2009.391137	2008.971630	2009.834766
NODE_0001075	2009-08-01	2009.583062	2009.150084	2009.997091
AB601874	2010-07-01	2010.496000	2010.496000	2010.562166
AB614439	2010-12-30	2010.997000	2010.338863	2010.997000
NODE_0000843	2010-04-25	2010.312624	2009.947901	2010.493000
AB601872	2010-06-01	2010.416000	2010.416000	2010.484992
NODE_0001078	2010-06-06	2010.428018	2010.172771	2010.519472
AB601883	2010-07-01	2010.496000	2010.496000	2010.561677
AB601884	2010-07-30	2010.578000	2010.505979	2010.578000
NODE_0000856	2010-01-01	2010.002104	2009.692331	2010.362141
AB614429	2010-07-27	2010.567760	2010.000000	2010.997000
AB614406	2010-02-07	2010.102592	2010.000000	2010.997000
AB614418	2010-02-07	2010.102516	2010.000000	2010.997000
AB614419	2010-02-07	2010.102516	2010.000000	2010.997000
AB614422	2010-02-07	2010.102516	2010.000000	2010.997000
AB614417	2010-02-07	2010.102516	2010.000000	2010.997000
AB614414	2010-02-07	2010.102516	2010.000000	2010.997000
AB614413	2010-02-07	2010.102516	2010.000000	2010.997000
AB614415	2010-02-07	2010.102516	2010.000000	2010.997000
AB614412	2010-02-07	2010.102516	2010.000000	2010.997000
AB614421	2010-02-07	2010.102516	2010.000000	2010.997000
AB614416	2010-02-07	2010.102516	2010.000000	2010.997000
AB614420	2010-02-07	2010.102516	2010.000000	2010.997000
AB614407	2010-02-07	2010.102516	2010.000000	2010.997000
AB614411	2010-02-07	2010.102516	2010.000000	2010.997000
NODE_0001084	2010-02-05	2010.097707	2009.861008	2010.496561
AB614436	2010-07-10	2010.523140	2010.000000	2010.997000
AB614434	2010-07-10	2010.523167	2010.000000	2010.997000
NODE_0001031	2010-01-23	2010.060304	2009.801090	2010.385247
AB614425	2010-05-24	2010.393429	2010.000000	2010.997000
NODE_0001044	2010-02-19	2010.135407	2009.927120	2010.408750
AB614423	2010-06-22	2010.472071	2010.000000	2010.997000
NODE_0001046	2010-03-19	2010.213182	2010.038046	2010.446756
AB614408	2010-07-22	2010.553706	2010.000000	2010.997000
NODE_0001049	2010-04-18	2010.295417	2010.122217	2010.507478
AB614426	2010-08-23	2010.641618	2010.389518	2010.997000
NODE_0001054	2010-05-21	2010.385378	2010.174406	2010.604778
AB614410	2010-09-26	2010.736853	2010.423724	2010.997000
NODE_0000861	2010-08-06	2010.596481	2010.362405	2010.804803
AB614438	2010-12-24	2010.978770	2010.594492	2010.997000
AB614424	2010-10-03	2010.754624	2010.460311	2010.997000
AB614435	2010-10-03	2010.754624	2010.460311	2010.997000
NODE_0000880	2002-08-07	2002.598997	2001.645522	2003.702521
KT285484	2008-06-11	2008.445000	2008.445000	2008.445000
NODE_0000881	2004-11-18	2004.880210	2003.936036	2005.875928
KJ472886	2011-01-01	2011.000000	2011.000000	2011.983047
NODE_0000882	2006-01-07	2006.018580	2005.185588	2006.984520
NODE_0000900	2006-04-23	2006.308940	2005.606202	2007.143251
NODE_0000901	2006-10-11	2006.777845	2006.176714	2007.484554
KT318494	2008-04-23	2008.309000	2008.309000	2008.309000
KP657705	2008-05-30	2008.410772	2008.000000	2008.997000
NODE_0000902	2006-08-02	2006.584863	2005.963370	2007.321036
KP657706	2008-01-01	2008.000000	2008.000000	2008.712192
NODE_0000903	2007-11-06	2007.847622	2007.168754	2008.628168
NODE_0000904	2009-10-28	2009.822304	2009.551273	2009.847000
JF896311	2009-11-05	2009.846461	2009.726000	2009.997000
JF830048	2009-11-06	2009.847000	2009.847000	2009.847000
NODE_0000905	2008-03-25	2008.230082	2007.547605	2009.017201
NODE_0001100	2008-06-06	2008.429816	2007.899899	2009.069110
JF896305	2010-01-01	2010.000000	2010.000000	2010.602689
NODE_0000906	2008-10-12	2008.778870	2008.175292	2009.399808
NODE_0000911	2009-02-24	2009.148608	2008.633457	2009.845389
JF896308	2009-05-24	2009.391803	2009.000000	2009.997000
JF896309	2009-05-24	2009.391803	2009.000000	2009.997000
NODE_0001104	2008-12-12	2008.945564	2008.472854	2009.414814
JF896310	2009-12-30	2009.997000	2009.358985	2009.997000
NODE_0001106	2009-03-03	2009.169584	2008.837294	2009.436944
JF830049	2009-11-16	2009.874000	2009.874000	2009.874000
NODE_0000907	2009-06-01	2009.414976	2009.183342	2009.547444
JF830045	2009-07-24	2009.559000	2009.559000	2009.559000
NODE_0001109	2009-06-28	2009.490257	2009.318864	2009.552988
KT231898	2009-07-24	2009.559000	2009.559000	2009.559000
KT231897	2009-07-24	2009.559000	2009.559000	2009.559000
NODE_0001079	2008-04-28	2008.324325	2007.730803	2009.020734
NODE_0001086	2008-07-13	2008.530864	2008.017431	2009.116647
NODE_0000914	2008-12-09	2008.939186	2008.473552	2009.423277
NODE_0000916	2009-09-03	2009.672037	2009.382228	2009.829638
KT231901	2009-11-16	2009.874000	2009.874000	2009.874000
KT231902	2009-11-16	2009.874000	2009.874000	2009.874000
NODE_0001098	2009-03-23	2009.222340	2008.826845	2009.607201
JF896307	2010-03-18	2010.208423	2010.000000	2010.997000
NODE_0001099	2009-08-01	2009.581087	2009.018305	2009.784000
JF830047	2009-10-14	2009.784000	2009.784000	2009.784000
JF896306	2010-12-30	2010.997000	2010.386404	2010.997000
NODE_0001111	2008-10-23	2008.809118	2008.298729	2009.391789
NODE_0000931	2009-06-23	2009.474242	2009.029049	2009.832313
JQ586224	2009-12-17	2009.959000	2009.959000	2009.959000
AB902837	2010-08-01	2010.581000	2010.581000	2010.655000
NODE_0001116	2009-01-28	2009.076583	2008.657894	2009.506192
NODE_0001117	2009-06-02	2009.417098	2008.941685	2009.860000
JQ586222	2009-11-10	2009.860000	2009.860000	2009.860000
NODE_0000926	2010-06-30	2010.494250	2010.012095	2010.820731
JF896303	2010-09-29	2010.744569	2010.000000	2010.997000
JF896302	2010-09-29	2010.744569	2010.000000	2010.997000
NODE_0000918	2010-01-01	2010.000820	2009.695330	2010.325196
AB614430	2010-02-01	2010.085086	2010.000000	2010.997000
AB614432	2010-01-31	2010.084462	2010.000000	2010.997000
AB614431	2010-01-31	2010.084462	2010.000000	2010.997000
NODE_0001120	2010-01-25	2010.067729	2009.810834	2010.375525
AB614427	2010-08-31	2010.665707	2010.000000	2010.997000
NODE_0001122	2010-03-02	2010.164405	2009.929465	2010.442438
AB614409	2010-12-30	2010.997000	2010.485214	2010.997000
NODE_0001125	2010-04-15	2010.287350	2010.014691	2010.583768
AB614437	2010-12-15	2010.956059	2010.000000	2010.997000
AB614433	2010-09-06	2010.680104	2010.000000	2010.997000
NODE_0001101	2008-05-29	2008.408562	2007.886405	2009.030685
NODE_0000929	2008-11-16	2008.876307	2008.441499	2009.367869
JQ586226	2009-11-21	2009.890000	2009.890000	2009.890000
JQ586221	2009-11-02	2009.838000	2009.838000	2009.838000
NODE_0000932	2008-08-03	2008.587531	2008.114235	2009.152505
NODE_0001127	2008-09-19	2008.716400	2008.317617	2009.202083
JQ586223	2009-11-14	2009.871000	2009.871000	2009.871000
NODE_0000934	2009-04-12	2009.278153	2008.810391	2009.809432
JF896304	2010-12-30	2010.997000	2010.426596	2010.997000
NODE_0000935	2010-03-31	2010.244477	2009.769760	2010.533891
KY272877	2010-09-13	2010.699000	2010.699000	2010.699000
KY272878	2010-09-12	2010.696000	2010.696000	2010.696000
NODE_0001130	2008-09-10	2008.692288	2008.277222	2009.196117
NODE_0000937	2009-10-27	2009.819348	2009.246866	2010.437108
KP455246	2011-03-20	2011.215584	2011.000000	2011.997000
NODE_0001132	2010-01-11	2010.029739	2009.433997	2010.620915
KX255401	2012-08-26	2012.653000	2012.653000	2012.653000
KX433164	2012-10-16	2012.790000	2012.790000	2012.790000
NODE_0000939	2010-01-17	2010.046077	2009.438442	2010.711835
NODE_0001134	2010-03-02	2010.166976	2009.649775	2010.734915
NODE_0001135	2010-04-25	2010.314120	2009.864759	2010.810974
KP455127	2011-10-14	2011.785724	2011.000000	2011.997000
KP455244	2011-10-14	2011.783938	2011.000000	2011.997000
NODE_0000942	2011-01-01	2011.000845	2010.704700	2011.472759
KP455243	2011-12-30	2011.997000	2011.593415	2011.997000
KP455287	2011-03-04	2011.171205	2011.000000	2011.997000
KP455245	2011-03-05	2011.172920	2011.000000	2011.929000
NODE_0000944	2010-05-31	2010.411566	2009.817953	2011.094254
KX255394	2012-09-13	2012.702000	2012.702000	2012.702000
NODE_0000945	2010-11-15	2010.873506	2010.238059	2011.618601
KY272895	2012-10-16	2012.790000	2012.790000	2012.790000
NODE_0000946	2011-01-21	2011.055936	2010.485515	2011.729563
NODE_0001118	2011-03-22	2011.220107	2010.766013	2011.782482
NODE_0000972	2011-07-26	2011.564405	2011.160603	2012.023643
NODE_0000973	2012-07-24	2012.562668	2012.088481	2012.774238
KF254922	2012-10-24	2012.814000	2012.814000	2012.814000
KY272903	2012-10-17	2012.795000	2012.795000	2012.795000
NODE_0000974	2012-02-01	2012.085508	2011.724269	2012.413189
KY272907	2012-10-23	2012.809000	2012.809000	2012.809000
KY272874	2012-10-23	2012.809000	2012.809000	2012.809000
NODE_0000967	2011-09-25	2011.733328	2011.288576	2012.197314
KC763167	2012-10-31	2012.833000	2012.833000	2012.896394
NODE_0000968	2012-02-06	2012.098518	2011.720783	2012.412179
KY272898	2012-10-08	2012.770000	2012.770000	2012.770000
NODE_0000969	2012-05-18	2012.379228	2012.040542	2012.579769
KY272912	2012-10-28	2012.825000	2012.825000	2012.825000
KY272890	2012-09-27	2012.738000	2012.738000	2012.738000
NODE_0001126	2011-05-04	2011.337853	2010.615874	2012.135699
NODE_0000963	2012-03-12	2012.196680	2011.683768	2012.566708
KY272894	2012-10-02	2012.754000	2012.754000	2012.754000
NODE_0000964	2012-08-22	2012.641509	2012.395968	2012.686000
KY272897	2012-10-08	2012.768000	2012.768000	2012.768000
KY272892	2012-10-01	2012.749000	2012.749000	2012.749000
KY272883	2012-09-08	2012.686000	2012.686000	2012.686000
NODE_0001149	2011-07-23	2011.558724	2011.019705	2012.139895
NODE_0001150	2011-10-08	2011.767759	2011.335348	2012.241912
KF254921	2012-11-23	2012.896000	2012.896000	2012.896000
KY272908	2012-10-23	2012.811000	2012.811000	2012.811000
NODE_0001151	2011-09-26	2011.736103	2011.321675	2012.172572
NODE_0001152	2011-12-15	2011.954960	2011.602178	2012.324610
KY272884	2012-09-11	2012.694000	2012.694000	2012.694000
NODE_0000949	2012-09-05	2012.678527	2012.327325	2012.860111
KC763164	2012-10-31	2012.833000	2012.833000	2012.896091
KC763169	2012-12-30	2012.997000	2012.931274	2012.997000
NODE_0001154	2011-11-19	2011.882929	2011.550837	2012.210497
NODE_0001155	2012-01-07	2012.016681	2011.689697	2012.319563
KF254913	2013-01-28	2013.074000	2013.074000	2013.074000
KM975342	2012-11-30	2012.913000	2012.913000	2012.913000
NODE_0001156	2012-01-28	2012.075352	2011.688284	2012.463151
NODE_0000955	2012-07-20	2012.551050	2012.221886	2012.801869
NODE_0001158	2012-11-07	2012.850000	2012.567598	2012.850000
KF254917	2012-11-07	2012.850000	2012.850000	2012.850000
KF254919	2012-11-30	2012.913000	2012.913000	2012.913000
NODE_0001159	2012-09-10	2012.692169	2012.452738	2012.808738
KF254923	2012-10-30	2012.828000	2012.828000	2012.828000
KF254920	2012-10-31	2012.831000	2012.831000	2012.831000
NODE_0001161	2012-04-07	2012.267585	2011.962933	2012.528852
NODE_0000971	2012-09-28	2012.741723	2012.487135	2012.770000
KY272916	2012-11-07	2012.850000	2012.850000	2012.850000
KY272899	2012-10-08	2012.770000	2012.770000	2012.770000
NODE_0001163	2012-07-29	2012.576410	2012.238852	2012.757000
KY272911	2012-10-26	2012.817000	2012.817000	2012.817000
NODE_0001164	2012-10-04	2012.757000	2012.510256	2012.757000
KM975326	2012-10-04	2012.757000	2012.757000	2012.757000
NODE_0001165	2012-11-19	2012.883000	2012.682703	2012.883000
KF254918	2012-11-29	2012.910000	2012.910000	2012.910000
KF254924	2012-11-19	2012.883000	2012.883000	2012.883000
NODE_0000975	2011-03-15	2011.201953	2010.682321	2011.817542
NODE_0000976	2011-08-07	2011.598679	2011.180515	2012.074847
NODE_0000978	2012-07-23	2012.558050	2012.170228	2012.815924
KM975327	2012-12-15	2012.954000	2012.954000	2012.954000
KY272876	2012-10-27	2012.820000	2012.820000	2012.820000
NODE_0001169	2011-09-13	2011.700010	2011.338428	2012.109190
KY272872	2012-10-08	2012.770000	2012.770000	2012.770000
KY272875	2012-10-26	2012.817000	2012.817000	2012.817000
NODE_0000980	2012-02-17	2012.128897	2011.502930	2012.841225
NODE_0000981	2012-10-18	2012.795561	2012.239340	2013.350803
MF159711	2014-09-09	2014.688000	2014.688000	2014.688000
NODE_0001172	2012-12-27	2012.988471	2012.443481	2013.497524
MF159953	2014-09-05	2014.677000	2014.677000	2014.677000
KP317480	2014-10-25	2014.816000	2014.816000	2014.816000
NODE_0000983	2013-07-20	2013.549044	2012.903610	2014.123261
LN681320	2014-09-05	2014.677000	2014.677000	2014.737491
NODE_0001174	2013-09-16	2013.709537	2013.217063	2014.135125
KP745739	2014-10-03	2014.756000	2014.756000	2014.822045
NODE_0001175	2013-10-31	2013.831006	2013.422021	2014.162062
NODE_0001176	2014-07-29	2014.575224	2014.019962	2014.780077
KP729105	2014-10-01	2014.748000	2014.748000	2014.820698
KR108026	2014-11-01	2014.833000	2014.833000	2014.904233
NODE_0000987	2014-05-04	2014.338876	2014.094104	2014.546735
LN681318	2014-07-30	2014.578000	2014.526958	2014.578000
